column_list,num_features,model_name,best_params,resampling_indicator,clustering_indicator,train_matthews_corrcoef,val_matthews_corrcoef,train_f2_score,val_f2_score,train_val_matthews_corrcoef,test_matthews_corrcoef,train_val_f2_score,test_f2_score
"['Sensor15', 'Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor500', 'Sensor574', 1, 2, 3]",19,SVC,"{'C': 0.9348780487259126, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.7701272757624908,0.751405555490073,0.8828817726609653,0.872704004167203,0.7793526613880488,0.11979689056959099,0.8873821357476492,0.5548469387755102
"['Sensor15', 'Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor500', 'Sensor574', 1, 2, 3]",19,SVC,"{'C': 1.9061736722861635, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.7836933193187601,0.7518483045543178,0.8898711898872461,0.8726322266572719,0.7938747606685714,0.11631003202291254,0.8946136059909332,0.5516896120150188
"['Sensor15', 'Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor500', 'Sensor574']",19,SVC,"{'C': 1.1055946261131295, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.7547316821310832,0.7459182544850729,0.8758063141558349,0.8704073806532119,0.754195445744305,0.09737921047657415,0.8754927360347318,0.549367088607595
"['Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor574', 1, 2, 3]",19,SVC,"{'C': 0.23876847032189338, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",no,yes,0.32062215950211587,0.21798301502499512,0.641795338420607,0.5865533228123191,0.31180414440261306,0.1968758097469822,0.6323999727817092,0.5925511614134369
"['Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor574', 1, 2, 3]",19,SVC,"{'C': 0.33703235365357864, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",no,yes,0.3274759709549706,0.21847621961529445,0.6490929069757922,0.5864191983941398,0.3261772768936784,0.15394484180320173,0.6478153796295729,0.5695698481083105
"['Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor574', 1, 2, 3]",19,SVC,"{'C': 1.2159249889715193, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",no,yes,0.3480095703914557,0.20482754735408046,0.6699207663083669,0.5897892291672275,0.3510919898030842,0.1813462346648546,0.6730055658627088,0.5938651704004306
"['Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor574']",19,SVC,"{'C': 1.8264233528678953, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",no,no,0.36711455987064684,0.21648052273883564,0.678535154022333,0.5926370241478388,0.341795778160348,0.2171451544621131,0.6638258324764692,0.6109603423002257
"['Sensor15', 'Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor500', 'Sensor574', 1, 2, 3]",19,KNeighborsClassifier,"{'algorithm': 'kd_tree', 'leaf_size': 51, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 3, 'p': 3, 'weights': 'uniform'}",yes,yes,0.8201007775346698,0.7156285437402797,0.9008332386861255,0.8364381627551314,0.8273585060865157,0.07237058164837074,0.9052551266238418,0.44419642857142855
"['Sensor15', 'Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor500', 'Sensor574', 1, 2, 3]",19,KNeighborsClassifier,"{'algorithm': 'brute', 'leaf_size': 48, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 3, 'p': 3, 'weights': 'uniform'}",yes,yes,0.8201007775346698,0.7156285437402797,0.9008332386861255,0.8364381627551314,0.8273585060865157,0.07237058164837074,0.9052551266238418,0.44419642857142855
"['Sensor15', 'Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor500', 'Sensor574']",19,KNeighborsClassifier,"{'algorithm': 'auto', 'leaf_size': 85, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",yes,no,0.848691454987933,0.733761898957892,0.916989846478047,0.844823212841486,0.8602568969332208,0.14852534959613162,0.9238940801495938,0.5422893299761289
"['Sensor76', 'Sensor104', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor424', 'Sensor574', 1, 2, 3]",19,KNeighborsClassifier,"{'algorithm': 'brute', 'leaf_size': 59, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 3, 'p': 3, 'weights': 'uniform'}",no,yes,0.45286818704997794,0.08356974596264478,0.626363359474124,0.5186597224090163,0.4720147534358856,0.19977354210514406,0.6328112384950751,0.5485817634839911
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583', 1, 2, 3]",19,GaussianNB,"{'priors': None, 'var_smoothing': 0.9880170306566276}",yes,yes,0.2787165755876434,0.27554439606219666,0.6023254146600335,0.6024889384975877,0.2882224776463205,0.016198813312479368,0.6068228726897458,0.31744312026002164
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583', 1, 2, 3]",19,GaussianNB,"{'priors': None, 'var_smoothing': 0.8744475884293008}",yes,yes,0.27922649926733045,0.27459858252779334,0.60329651091238,0.6028157166771417,0.28500381442642125,0.016198813312479368,0.6057878864702209,0.31744312026002164
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583']",19,GaussianNB,"{'priors': None, 'var_smoothing': 0.8712064596486891}",yes,no,0.27922649926733045,0.27459858252779334,0.60329651091238,0.6028157166771417,0.28500381442642125,0.016198813312479368,0.6057878864702209,0.31744312026002164
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",19,GaussianNB,"{'priors': None, 'var_smoothing': 0.0005041344723334396}",no,yes,0.202446788289485,0.1544303054309019,0.6122353941077756,0.5827984460567548,0.18353219976647206,0.07209399258155015,0.6027027027027028,0.5323484462557311
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583', 1, 2, 3]",19,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.6316306099612793, 'n_estimators': 89, 'random_state': 42}",yes,yes,0.982649816250673,0.8680682693391578,0.9912502502240319,0.932092166236983,0.9736324905962858,0.06301346095549323,0.9867297662380132,0.5328414923016186
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583', 1, 2, 3]",19,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.9440036049313355, 'n_estimators': 94, 'random_state': 42}",yes,yes,0.9993984948783711,0.867721916488507,0.9996986862021651,0.9321482115372518,0.9927739665420456,0.012551881506345303,0.9963851929476423,0.5054302422723476
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583']",19,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.1226573901111039, 'n_estimators': 89, 'random_state': 42}",yes,no,1.0,0.8669222773858818,1.0,0.9322698170879866,0.9975932576417643,0.005855969330916645,0.9987948320615083,0.5008046346958481
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",19,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.30299478319479395, 'n_estimators': 68, 'random_state': 42}",no,yes,0.7873839098028093,0.1958492693132926,0.8428010183909367,0.5754258598220879,0.6710154842510805,-0.019108773592665954,0.7561286996231326,0.4921746293245469
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",19,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.93986176524371, 'n_estimators': 39, 'random_state': 42}",no,yes,0.8220349183510798,0.19345509872092342,0.8956141540626845,0.5789718625900009,0.7141494860420659,-0.04564315352697095,0.8772449011874381,0.4771784232365146
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583']",19,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.23285972781051026, 'n_estimators': 96, 'random_state': 42}",no,no,0.8416058093687957,0.17484050875605278,0.879623321271977,0.5698925411196585,0.641888546340675,-0.013485000303121357,0.7364613956367012,0.4938271604938272
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583', 1, 2, 3]",19,GradientBoostingClassifier,"{'ccp_alpha': 0.08389222787653328, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.01912900220658682, 'loss': 'exponential', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 293, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",yes,yes,0.7139626409524727,0.6261840288821536,0.8556677723228855,0.8098871963695722,0.7274670833981554,0.15754290584199673,0.8622611015515724,0.5729328265591064
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583', 1, 2, 3]",19,XGBClassifier,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 0.25230224666172796, 'colsample_bynode': 0.1944176836389263, 'colsample_bytree': 0.3120500156648277, 'enable_categorical': False, 'gamma': 0.8620004479280008, 'gpu_id': -1, 'importance_type': None, 'interaction_constraints': '', 'learning_rate': 0.165049002, 'max_delta_step': 0, 'max_depth': 8, 'min_child_weight': 1.1310167761742056, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'predictor': 'auto', 'random_state': 42, 'reg_alpha': 0.0575346947, 'reg_lambda': 1.45625639, 'scale_pos_weight': 1, 'subsample': 0.7316674334352055, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': 0, 'eval_metric': 'logloss', 'eta': 0.16504900567267805, 'lambda': 1.4562563451656998, 'alpha': 0.05753469281578116, 'sample_type': 'weighted', 'normalize_type': 'tree', 'rate_drop': 0.13412603793675115, 'one_drop': 0.11714452480279325, 'skip_drop': 0.5919008456346269}",yes,yes,0.9963945656237604,0.9220045779816234,0.9981916804233576,0.9600345106304331,0.990407452133237,-0.03039655369041814,0.9951751308583757,0.48720066061106526
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor574', 'Sensor583']",19,XGBClassifier,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 0.9898438473887125, 'colsample_bynode': 0.5920028989409769, 'colsample_bytree': 0.909889242872852, 'enable_categorical': False, 'gamma': 0.8719955228890097, 'gpu_id': -1, 'importance_type': None, 'interaction_constraints': '', 'learning_rate': 0.134663478, 'max_delta_step': 4, 'max_depth': 4, 'min_child_weight': 1.385434366887314, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'predictor': 'auto', 'random_state': 42, 'reg_alpha': 1.10453379, 'reg_lambda': 1.55976892, 'scale_pos_weight': 1, 'subsample': 0.3559589844204366, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': 0, 'eval_metric': 'logloss', 'eta': 0.13466347086100636, 'lambda': 1.559768989141973, 'alpha': 1.104533827964841, 'sample_type': 'uniform', 'normalize_type': 'tree', 'rate_drop': 0.9129658902846215, 'one_drop': 0.42887329476587444, 'skip_drop': 0.9112686797040409}",yes,no,0.9760665089106052,0.9031872223746701,0.9879316116974323,0.9503255837011878,0.9640821594974034,0.037979654307085504,0.981899151419658,0.5197532484578029
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",19,XGBClassifier,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 0.7007753499536836, 'colsample_bynode': 0.8808130966387091, 'colsample_bytree': 0.5554824625839442, 'enable_categorical': False, 'gamma': 1.4058006677346768, 'gpu_id': -1, 'importance_type': None, 'interaction_constraints': '', 'learning_rate': 0.169218078, 'max_delta_step': 7, 'max_depth': 4, 'min_child_weight': 1.9094640088141963, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'predictor': 'auto', 'random_state': 42, 'reg_alpha': 0.241935641, 'reg_lambda': 0.12811695, 'scale_pos_weight': 1, 'subsample': 0.8108941062941144, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': 0, 'eval_metric': 'logloss', 'eta': 0.16921808237335315, 'lambda': 0.12811694735346135, 'alpha': 0.24193564433817705, 'sample_type': 'weighted', 'normalize_type': 'forest', 'rate_drop': 0.35356821233602, 'one_drop': 0.027564834337312605, 'skip_drop': 0.7544853743730167}",no,yes,0.8665136962105914,0.08085752419101415,0.8977478254988641,0.5340295567503774,0.9165926553899189,-0.013485000303121357,0.9357933956004696,0.4938271604938272
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor122', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor182', 'Sensor184', 'Sensor200', 'Sensor204', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583']",19,XGBClassifier,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 0.2762007382029287, 'colsample_bynode': 0.47671053608145664, 'colsample_bytree': 0.4591391819430227, 'enable_categorical': False, 'gamma': 0.7319084291075728, 'gpu_id': -1, 'importance_type': None, 'interaction_constraints': '', 'learning_rate': 0.108295389, 'max_delta_step': 6, 'max_depth': 8, 'min_child_weight': 1.1704919146262425, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'predictor': 'auto', 'random_state': 42, 'reg_alpha': 0.491721243, 'reg_lambda': 1.89628541, 'scale_pos_weight': 1, 'subsample': 0.8972599682140229, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': 0, 'eval_metric': 'logloss', 'eta': 0.10829538595727327, 'lambda': 1.896285418352573, 'alpha': 0.4917212439843992, 'sample_type': 'weighted', 'normalize_type': 'forest', 'rate_drop': 0.30790279123114483, 'one_drop': 0.9631604749651553, 'skip_drop': 0.21899710411581697}",no,no,0.5537913792654876,0.08788707488040823,0.6805528456788896,0.519375917978153,0.5102750462616904,0.0,0.6542816804010834,0.49547697368421045
"['Sensor15', 'Sensor56', 'Sensor76', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor126', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor248', 'Sensor269', 'Sensor337', 'Sensor346', 'Sensor424', 'Sensor500', 'Sensor550', 'Sensor574', 'Sensor583', 1, 2, 3]",20,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.030448742780888716, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 178, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,yes,0.9151458147355538,0.8373482154969984,0.9575185902335376,0.9162684851310742,0.9037823993269971,0.2135920008279212,0.9517842158083465,0.6116288226801417
